,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_title,Country,duration
223536,OnMIs7mIRm8,18.05.04,2018-04-03T13:00:06.000Z,232662,2693,149,648,FALSE,FALSE,People & Blogs,KR,
281409,gjL8WNQluTQ,18.18.02,2018-02-16T09:00:02.000Z,588699,1793,325,72,FALSE,FALSE,Music,MX,
34761,qwHM93hxcKk,17.31.12,2017-12-29T23:16:19.000Z,725734,36525,522,12622,FALSE,FALSE,Gaming,CA,14:49
350800,tpa4kp4lK60,18.17.05,2018-04-30T15:28:50.000Z,2865758,248715,3720,48389,FALSE,FALSE,Science & Technology,US,5:23
262788,Qx-ll0i7kmw,18.26.04,2018-04-26T00:41:24.000Z,250277,827,168,153,FALSE,FALSE,Entertainment,MX,
258139,3Xn7nGqiJCU,18.08.02,2018-02-07T08:35:00.000Z,957641,14094,267,1036,FALSE,FALSE,Entertainment,MX,4:29
19638,kK0_noJ9CpY,18.27.05,2018-05-26T22:44:18.000Z,487161,4061,248,533,FALSE,FALSE,Entertainment,CA,
323715,7rmF4l2IJF0,17.09.12,2017-12-08T10:09:14.000Z,82080,4342,186,291,FALSE,FALSE,Gaming,RU,19:09
264200,evKZGQ-qwEE,18.16.05,2018-05-15T22:43:18.000Z,913179,34653,416,6121,FALSE,FALSE,Entertainment,MX,3:01
104932,xYxFJnQMxvk,18.25.03,2018-03-24T09:45:00.000Z,26002,59,44,22,FALSE,FALSE,People & Blogs,FR,4:12
255830,r_2k0FaCz7U,18.02.01,2018-01-02T05:28:35.000Z,12443,790,65,18,FALSE,FALSE,Entertainment,MX,1:39:50
265470,l_x9bclXd0c,18.04.06,2018-06-04T02:33:03.000Z,15312,147,28,26,FALSE,FALSE,Entertainment,MX,
260902,lY80MCTWYYg,18.22.03,2018-03-21T20:18:05.000Z,12900,729,25,150,FALSE,FALSE,Entertainment,MX,3:16
242167,sRQ2MOiDBm8,18.27.02,2018-02-25T13:11:11.000Z,50101,2596,149,45,FALSE,FALSE,Entertainment,KR,5:16:54
328177,XaQjsme9aGA,17.15.12,2017-12-04T13:25:35.000Z,338220,679,41,20,FALSE,FALSE,Howto & Style,RU,1:21
277699,5JxxljGB3qY,17.03.12,2017-12-01T20:00:00.000Z,1788953,32464,2851,3279,FALSE,FALSE,Howto & Style,MX,11:03
320305,i-6GH8y2VZM,18.10.03,2018-03-09T10:05:10.000Z,81157,0,0,130,FALSE,TRUE,News & Politics,RU,
306267,udOiEd9aWKw,18.08.03,2018-03-07T10:49:06.000Z,407278,22194,1009,1243,FALSE,FALSE,Entertainment,RU,17:51
13135,s8WHO_xkG8g,18.13.02,2018-02-11T01:51:25.000Z,232817,1022,236,818,FALSE,FALSE,Entertainment,CA,
190378,h3cgHyusc5s,18.25.04,2018-04-20T04:30:13.000Z,4245570,127694,9624,6541,FALSE,FALSE,Music,IN,3:14
237380,HMDkeVTH__o,18.07.04,2018-04-05T14:32:39.000Z,78622,317,34,93,FALSE,FALSE,Music,KR,
110243,ORzkjXg6M4k,17.28.11,2017-11-25T16:50:41.000Z,380228,36491,511,1808,FALSE,FALSE,Science & Technology,FR,12:10
317114,N-fNLMm7WFo,18.07.04,2018-04-06T10:08:41.000Z,78943,3697,154,522,FALSE,FALSE,Autos & Vehicles,RU,11:26
166021,LSoefZ11KqQ,18.28.03,2018-03-25T15:37:49.000Z,285030,1664,411,0,TRUE,FALSE,News & Politics,IN,0:06
165769,P5T2PiMplzU,18.18.03,2018-03-17T14:16:41.000Z,88729,969,91,86,FALSE,FALSE,News & Politics,IN,5:43
201652,7DAPD56HpFQ,18.04.03,2018-03-03T17:28:21.000Z,3963,44,9,6,FALSE,FALSE,People & Blogs,JP,
164281,BQvWztvk3yY,18.16.01,2018-01-14T15:01:23.000Z,306180,2906,450,697,FALSE,FALSE,News & Politics,IN,20:23
303166,0pLMQsvrC3k,18.14.06,2018-06-12T11:45:31.000Z,172418,17953,446,1763,FALSE,FALSE,People & Blogs,RU,
195529,WgjWKHdI0vM,18.14.03,2018-03-12T03:16:57.000Z,65868,5319,58,319,FALSE,FALSE,Education,IN,1:04:31
313654,HWlZIzCsek0,18.04.02,2018-02-02T07:02:45.000Z,43383,289,350,162,FALSE,FALSE,Education,RU,17:19
322060,xb_IdCRCUd0,18.09.05,2018-05-08T01:25:42.000Z,165924,1354,1577,1652,FALSE,FALSE,News & Politics,RU,
81812,BWFH1G_XIWg,17.23.11,2017-11-22T17:00:01.000Z,56593,141,16,29,FALSE,FALSE,Entertainment,FR,
199137,SsAJEjwtSoI,18.24.05,2018-05-23T11:00:02.000Z,147362,4790,760,2287,FALSE,FALSE,News & Politics,JP,
353415,9XSULcLI6Hg,17.16.11,2017-11-12T15:24:29.000Z,36859,23,10,135,FALSE,FALSE,News & Politics,US,
322460,z68FGHt60Ms,18.23.05,2018-05-22T09:35:13.000Z,35048,147,42,40,FALSE,FALSE,News & Politics,RU,13:59
238866,CDXoYvZs95U,17.06.12,2017-12-05T11:00:03.000Z,103531,6032,58,448,FALSE,FALSE,Entertainment,KR,1:10
10735,MHwR0rJR83M,18.04.01,2018-01-03T07:43:18.000Z,125999,936,77,114,FALSE,FALSE,Entertainment,CA,43:35:00
223237,mG_9LiLmiOY,18.27.03,2018-03-24T10:00:12.000Z,76800,201,28,582,FALSE,FALSE,People & Blogs,KR,
30339,XS6WAJLeYww,18.15.03,2018-03-13T20:00:01.000Z,1534863,22037,1469,1793,FALSE,FALSE,Howto & Style,CA,10:52
225978,0D8T2neZloI,17.26.11,2017-11-24T11:13:32.000Z,31350,151,20,87,FALSE,FALSE,News & Politics,KR,
333284,8qW6fjiMhgo,18.02.02,2018-01-27T22:12:08.000Z,24737,0,0,772,FALSE,TRUE,People & Blogs,US,5:00
324038,lrnBqm7bkb4,18.05.02,2018-02-04T11:56:39.000Z,8122,643,31,225,FALSE,FALSE,Gaming,RU,
97785,ObyrEMvQRRY,17.26.12,2017-12-24T10:01:38.000Z,122696,7699,201,1136,FALSE,FALSE,Sports,FR,12:21
286312,rpTDOtwZXKw,18.15.01,2018-01-14T21:40:02.000Z,354633,6741,106,531,FALSE,FALSE,Sports,MX,
250397,jRBPHPJ4HYA,17.27.12,2017-12-22T22:00:01.000Z,299488,901,226,618,FALSE,FALSE,Gaming,KR,10:33
163802,pPKH-OdtDzw,17.27.12,2017-12-26T10:45:04.000Z,131288,1008,73,272,FALSE,FALSE,News & Politics,IN,
223865,772kAp-wiwc,18.20.04,2018-04-18T17:26:13.000Z,22315,137,17,15,FALSE,FALSE,People & Blogs,KR,6:37
121483,1FCUwGm804M,17.06.12,2017-12-05T17:00:00.000Z,511645,3027,675,246,FALSE,FALSE,Shows,FR,0:06
61830,IZfD9DMawVE,18.01.02,2018-01-30T14:12:54.000Z,5599,202,10,30,FALSE,FALSE,People & Blogs,DE,6:22
285445,JgsYuHttqB0,17.01.12,2017-11-30T05:09:02.000Z,42914,114,30,67,FALSE,FALSE,Sports,MX,
322486,X8vRTdLuvcQ,18.24.05,2018-05-22T04:00:08.000Z,339644,2358,4531,2637,FALSE,FALSE,News & Politics,RU,4:29
255906,Sumd2NeCflI,18.03.01,2018-01-03T03:38:08.000Z,50820,322,13,17,FALSE,FALSE,Entertainment,MX,
222920,6k8kLEBGAxU,18.18.03,2018-03-17T01:36:25.000Z,28614,970,7,32,FALSE,FALSE,People & Blogs,KR,
254517,AF1ms-N4saY,17.14.12,2017-12-13T04:24:00.000Z,196441,899,66,77,FALSE,FALSE,Entertainment,MX,
324963,kFbj0ybjyag,17.02.12,2017-12-01T16:04:25.000Z,3916,32,7,20,FALSE,FALSE,Film & Animation,RU,
57785,6xoSKotMHng,18.07.04,2018-04-06T20:47:09.000Z,2952,36,7,6,FALSE,FALSE,Comedy,DE,
216021,orTkp49yo94,18.10.02,2018-02-09T12:00:03.000Z,32924,453,19,116,FALSE,FALSE,Music,JP,1:02:51
337068,XXXqaYls50o,17.20.12,2017-12-14T06:00:01.000Z,112385,1497,10,212,FALSE,FALSE,Entertainment,US,
290756,z_nuod09x6c,18.01.01,2017-12-28T18:30:28.000Z,13731,77,9,9,FALSE,FALSE,Education,MX,0:45
320954,yCFtjQJKC4k,18.28.03,2018-03-26T12:56:38.000Z,267601,1049,134,467,FALSE,FALSE,News & Politics,RU,2:22
110157,rJiyAQPrTVc,17.14.11,2017-11-11T19:57:53.000Z,848688,2736,523,433,FALSE,FALSE,Science & Technology,FR,
195171,z4HvAt5twTE,18.19.01,2018-01-18T02:58:24.000Z,60284,2974,66,601,FALSE,FALSE,Education,IN,
268274,ujbG05npvMk,18.05.01,2018-01-03T21:34:56.000Z,110794,7722,398,5256,FALSE,FALSE,People & Blogs,MX,14:58
306931,fB3K7qOjiKo,18.02.04,2018-04-01T05:45:15.000Z,240901,1296,920,2069,FALSE,FALSE,Entertainment,RU,3:01
257044,BePzjJMUrPs,18.23.01,2018-01-22T05:00:18.000Z,104838,868,78,482,FALSE,FALSE,Entertainment,MX,
207689,YUJ4hCsXSbs,18.01.03,2018-03-01T02:00:18.000Z,11353,0,0,0,TRUE,TRUE,Entertainment,JP,
219269,vYZyhUyM6ys,17.05.12,2017-12-04T03:07:20.000Z,12048,62,3,30,FALSE,FALSE,People & Blogs,KR,
237115,S5fyVXHaL2k,18.03.03,2018-02-28T23:02:14.000Z,107326,168,15,141,FALSE,FALSE,Music,KR,
306319,Fj7CMUMLPF0,18.09.03,2018-03-08T06:14:14.000Z,49861,2364,79,588,FALSE,FALSE,Entertainment,RU,
67196,huRPUAeS9qA,18.18.04,2018-04-16T21:30:24.000Z,139052,1323,69,312,FALSE,FALSE,Film & Animation,DE,58:01:00
296267,kYCxw_Vyvvs,18.16.01,2018-01-15T14:30:00.000Z,234683,54279,228,1695,FALSE,FALSE,People & Blogs,RU,6:26
87540,D4s-pub_OR8,18.27.03,2018-03-26T16:55:15.000Z,18275,1764,48,198,FALSE,FALSE,Entertainment,FR,8:02
27804,ki5TmjGuEoc,18.23.03,2018-03-22T08:31:59.000Z,192230,2869,52,593,FALSE,FALSE,People & Blogs,CA,
224360,BTQ95VSw7cY,18.06.05,2018-05-05T05:52:27.000Z,27320,107,1,36,FALSE,FALSE,People & Blogs,KR,
109681,ettTeHaPBvw,18.29.04,2018-04-27T15:00:12.000Z,180750,21033,193,2385,FALSE,FALSE,Howto & Style,FR,5:08
114671,golb6DPQLfE,18.03.05,2018-05-02T18:32:18.000Z,4321,213,4,33,FALSE,FALSE,News & Politics,FR,17:30
332612,Id2hMkmcIMA,17.19.12,2017-12-14T07:00:01.000Z,58278,2182,35,105,FALSE,FALSE,People & Blogs,US,1:16
290640,d5m4re2J9E8,17.29.11,2017-11-28T19:07:10.000Z,25305,1867,26,201,FALSE,FALSE,Education,MX,17:08
352545,BOKzXQdA4Nw,18.28.03,2018-03-14T19:02:48.000Z,913811,9336,604,523,FALSE,FALSE,Film & Animation,US,5:13
13048,B7meAh0Rm1M,18.11.02,2018-02-09T23:00:01.000Z,206474,3242,133,994,FALSE,FALSE,Entertainment,CA,0:06
78213,CUgdbEQWVvM,18.25.05,2018-05-23T13:00:02.000Z,273450,17513,839,2166,FALSE,FALSE,Music,DE,4:38
254002,aEP29mVZmRE,17.06.12,2017-12-06T02:44:38.000Z,17812,279,17,88,FALSE,FALSE,Entertainment,MX,43:56:00
291344,dbONTJ8QHKg,18.10.02,2018-02-09T19:43:33.000Z,147919,19603,189,2160,FALSE,FALSE,Science & Technology,MX,13:08
52025,mGB9be7MQY4,18.24.04,2018-04-23T15:30:01.000Z,58035,2664,35,433,FALSE,FALSE,Entertainment,DE,12:25
63534,qxcYm4gng4U,18.02.04,2018-04-01T16:00:05.000Z,40163,2168,38,251,FALSE,FALSE,People & Blogs,DE,10:47
39619,5nWL8pCSfS8,18.13.05,2018-05-13T01:45:50.000Z,117103,1240,89,427,FALSE,FALSE,Autos & Vehicles,CA,
37250,nwKlhHkbIVk,18.04.03,2018-03-03T21:42:30.000Z,720830,5170,487,789,FALSE,FALSE,Sports,CA,
323398,77O9bIWN3-I,18.07.04,2018-04-06T15:19:49.000Z,8986,1290,7,199,FALSE,FALSE,Pets & Animals,RU,3:14
18478,lOD2ZuKQnRM,18.11.05,2018-05-09T21:00:05.000Z,334088,10875,88,1082,FALSE,FALSE,Entertainment,CA,17:34
86379,nWsJuWfQ37E,18.02.03,2018-03-01T20:04:18.000Z,18012,2123,26,327,FALSE,FALSE,Entertainment,FR,12:42
325560,qC8oFcnq0fY,18.16.01,2018-01-15T16:35:50.000Z,5725,80,4,23,FALSE,FALSE,Film & Animation,RU,
10246,Q6YNCZnSalk,17.27.12,2017-12-26T03:31:48.000Z,112907,8494,42,233,FALSE,FALSE,Entertainment,CA,4:16
151061,2rp_8lf-kik,18.09.01,2018-01-07T16:42:52.000Z,17180,374,21,142,FALSE,FALSE,People & Blogs,GB,
46010,hJAT8DhQQ-w,18.25.01,2018-01-24T17:14:50.000Z,16243,60,18,28,FALSE,FALSE,Entertainment,DE,8:58
121117,#NAME?,18.25.05,2018-05-24T16:40:41.000Z,19602,1979,13,266,FALSE,FALSE,Music,FR,3:36
18077,kgp8yY0txjQ,18.05.05,2018-05-04T17:21:17.000Z,445099,2994,293,672,FALSE,FALSE,Entertainment,CA,39:18:00
296034,eUhGprrC010,18.12.01,2018-01-11T08:30:00.000Z,28830,2255,35,138,FALSE,FALSE,People & Blogs,RU,5:16
86237,Uo6y531nK-0,18.27.02,2018-02-25T15:30:00.000Z,64055,2779,29,85,FALSE,FALSE,Entertainment,FR,2:21
309341,NMTPOKnzxh4,17.20.12,2017-12-19T08:59:05.000Z,79334,1211,2048,849,FALSE,FALSE,Science & Technology,RU,
237654,xjY4GWE5Zqk,18.12.05,2018-05-10T09:00:10.000Z,120348,6804,71,764,FALSE,FALSE,Music,KR,3:36
90881,EWvTy4tUfw0,18.09.06,2018-06-07T20:15:45.000Z,1733221,9104,2070,1851,FALSE,FALSE,Entertainment,FR,
72176,tQSYJGOiLWw,18.13.02,2018-02-11T18:06:49.000Z,8647,852,6,257,FALSE,FALSE,Howto & Style,DE,7:19
329947,divggcQFXEw,17.22.11,2017-11-20T16:40:35.000Z,222764,9797,372,695,FALSE,FALSE,Music,RU,1:00
281874,ZITIa15Cmn4,18.21.03,2018-03-21T01:55:43.000Z,5975,145,2,1,FALSE,FALSE,Music,MX,
305782,ZKfTMGwBsmg,18.17.02,2018-02-16T14:00:02.000Z,74742,9702,182,6775,FALSE,FALSE,Entertainment,RU,6:52
83585,1sSAc71dDT0,17.30.12,2017-12-29T19:49:30.000Z,36233,1115,13,129,FALSE,FALSE,Entertainment,FR,
277201,E3IE3Z0SCQk,18.07.06,2018-06-06T16:25:54.000Z,215329,1144,136,630,FALSE,FALSE,News & Politics,MX,4:17
281899,4JAYMrIffK4,18.23.03,2018-03-22T15:40:46.000Z,14344,1085,31,63,FALSE,FALSE,Music,MX,
196200,jRx3xOxpHt0,18.09.01,2018-01-08T07:50:53.000Z,140981,2566,253,398,FALSE,FALSE,Howto & Style,IN,
60307,sfZs5nuiQDM,17.11.12,2017-12-08T21:06:23.000Z,940921,5069,769,1063,FALSE,FALSE,People & Blogs,DE,2:37:56
75357,HBN94XufocI,18.18.04,2018-04-17T11:40:40.000Z,14634,7,19,37,FALSE,FALSE,News & Politics,DE,0:43
90597,2o1eJGtb_Is,18.04.06,2018-06-03T14:00:40.000Z,96849,464,86,105,FALSE,FALSE,Entertainment,FR,35:18:00
92877,Ck6gWEQj1zs,18.24.01,2018-01-23T17:18:55.000Z,3874,32,0,1,FALSE,FALSE,Comedy,FR,2:55
166296,MctN1IV6tJg,18.14.04,2018-04-13T16:15:06.000Z,177146,9270,341,1454,FALSE,FALSE,News & Politics,IN,13:49
308416,mN2Ip3tFXd0,18.25.05,2018-05-23T18:29:28.000Z,922667,56725,2910,6465,FALSE,FALSE,Entertainment,RU,17:30
263698,CDYtY5fm4LU,18.09.05,2018-05-08T15:54:17.000Z,29684,185,21,42,FALSE,FALSE,Entertainment,MX,5:14
19527,pC8bsjPzJEg,18.25.05,2018-05-24T00:49:33.000Z,415440,5619,349,1835,FALSE,FALSE,Entertainment,CA,
198653,e3-dpUOoIkw,18.06.04,2018-04-05T04:23:04.000Z,146350,321,83,36,FALSE,FALSE,News & Politics,JP,
25186,1xzGmmWJmhU,17.17.11,2017-11-16T16:12:09.000Z,50490,80,49,15,FALSE,FALSE,People & Blogs,CA,
73239,a7chgfEaeyQ,17.19.11,2017-11-17T19:55:37.000Z,1927,11,0,3,FALSE,FALSE,News & Politics,DE,
263778,CWGzvPFiWYw,18.10.05,2018-05-09T17:28:49.000Z,2485,34,3,4,FALSE,FALSE,Entertainment,MX,0:20
268897,XnDotcbWekk,18.21.01,2018-01-20T23:12:36.000Z,72536,11539,199,1177,FALSE,FALSE,People & Blogs,MX,18:00
80031,CbOe81emtW0,18.13.06,2018-06-12T21:20:50.000Z,43086,2597,34,33,FALSE,FALSE,Gaming,DE,
333325,#NAME?,18.05.02,2018-02-01T18:59:12.000Z,3438,18,0,0,FALSE,FALSE,People & Blogs,US,0:49
285692,YFRwvGCPx2M,17.10.12,2017-12-08T20:47:43.000Z,92176,326,57,23,FALSE,FALSE,Sports,MX,
33879,BG3lgqAL5BQ,18.08.03,2018-03-07T23:20:59.000Z,202029,8187,176,745,FALSE,FALSE,Science & Technology,CA,11:15
268194,Qc-5GfvPwp0,18.03.01,2018-01-02T07:15:52.000Z,25260,1175,145,115,FALSE,FALSE,People & Blogs,MX,1:40
70615,2CAfk9AoNM8,18.18.04,2018-04-17T22:00:32.000Z,277490,6171,344,0,TRUE,FALSE,Sports,DE,
278687,dHW8lXBuu0w,18.19.02,2018-02-18T12:30:01.000Z,18088,1697,13,93,FALSE,FALSE,Howto & Style,MX,3:20
314616,Qy8o372c5r8,18.20.01,2018-01-19T15:01:25.000Z,68976,279,54,100,FALSE,FALSE,Sports,RU,
323236,fwO7sWwe3lA,18.14.02,2018-02-13T17:45:00.000Z,25243,3513,143,1268,FALSE,FALSE,Pets & Animals,RU,4:52
64889,p3df0ZoycI0,18.25.05,2018-05-24T19:30:00.000Z,264066,2374,213,577,FALSE,FALSE,People & Blogs,DE,45:56:00
172209,7m2KXI28ZP0,18.08.01,2018-01-06T13:05:34.000Z,87368,909,96,97,FALSE,FALSE,Entertainment,IN,1:54
198939,5Daz9dbs6wA,18.02.05,2018-05-01T10:05:06.000Z,172809,363,172,511,FALSE,FALSE,News & Politics,JP,0:51
110875,EieVxBUDd5c,18.20.05,2018-05-18T18:00:00.000Z,117875,13252,226,1559,FALSE,FALSE,Science & Technology,FR,19:50
224878,ZOdXFGrFB70,18.22.05,2018-05-19T04:41:46.000Z,147818,3306,221,1938,FALSE,FALSE,People & Blogs,KR,1:40
166023,a1OWkHhiNSU,18.28.03,2018-03-24T12:40:06.000Z,782130,2359,763,873,FALSE,FALSE,News & Politics,IN,2:41
347188,IYhwU5Q5mkA,18.14.03,2018-03-06T23:00:03.000Z,384050,14184,232,1523,FALSE,FALSE,Comedy,US,2:59
3584,TuTDc9d_9yI,18.04.06,2018-06-01T04:00:04.000Z,493692,10734,379,499,FALSE,FALSE,Music,CA,3:10
42627,stYChhmg-24,17.10.12,2017-12-08T16:49:49.000Z,31213,1578,23,201,FALSE,FALSE,Entertainment,DE,7:24
105859,5bzGA0tSxb8,18.02.05,2018-05-01T19:02:50.000Z,4945,80,1,10,FALSE,FALSE,People & Blogs,FR,
294828,InZCphhv5Kc,17.21.12,2017-12-20T16:41:24.000Z,18433,267,16,34,FALSE,FALSE,People & Blogs,RU,
83435,uNy_QA6ciPg,17.27.12,2017-12-26T16:19:43.000Z,4808,634,4,72,FALSE,FALSE,Entertainment,FR,7:32
182625,Z2DvKspUYXw,18.25.05,2018-05-24T01:41:50.000Z,49588,346,16,17,FALSE,FALSE,Entertainment,IN,
107960,k8q-CA4Xhpo,17.28.11,2017-11-27T16:22:23.000Z,4523,462,24,104,FALSE,FALSE,Howto & Style,FR,9:43
307222,E5E2-h7u1bA,18.18.04,2018-04-17T13:53:26.000Z,98537,12164,84,1031,FALSE,FALSE,Entertainment,RU,4:52
310659,zNYaufN1ZGI,17.11.12,2017-12-08T11:43:59.000Z,2126730,156951,6254,20613,FALSE,FALSE,Comedy,RU,10:44
253602,Lf2rQ-jR46k,17.29.11,2017-11-28T18:06:45.000Z,9581,122,7,47,FALSE,FALSE,Entertainment,MX,
65758,RzAFasboTCs,17.06.12,2017-12-03T12:00:01.000Z,175008,5385,157,494,FALSE,FALSE,Film & Animation,DE,20:22
98705,ZtIxGRaUgC4,18.06.02,2018-02-05T16:30:00.000Z,6229,38,2,5,FALSE,FALSE,Sports,FR,
301545,q1vXoxU1p3A,18.05.05,2018-05-04T17:13:36.000Z,15188,486,10,179,FALSE,FALSE,People & Blogs,RU,
99489,j_pKVyw8VDc,18.16.03,2018-03-14T19:17:22.000Z,830869,3652,461,352,FALSE,FALSE,Sports,FR,
310882,5SJNwKOji2Y,17.25.12,2017-12-24T16:00:00.000Z,114227,12876,355,721,FALSE,FALSE,Comedy,RU,4:46
221750,5B6TwCrH_OA,18.14.02,2018-02-11T09:00:01.000Z,115753,1108,218,297,FALSE,FALSE,People & Blogs,KR,
289740,S493xCn3JLw,18.25.01,2018-01-25T01:27:08.000Z,57088,6180,165,793,FALSE,FALSE,Film & Animation,MX,5:15
275776,sQ3r7jp8fyk,18.17.03,2018-03-17T00:46:16.000Z,5297,130,6,22,FALSE,FALSE,News & Politics,MX,27:06:00
96396,4Idu4p-zsPo,18.11.03,2018-03-10T21:02:51.000Z,329642,47616,712,3401,FALSE,FALSE,Gaming,FR,8:20
331197,FSwJRAc1DQE,18.21.04,2018-04-21T02:27:59.000Z,5801,284,23,31,FALSE,FALSE,Music,RU,
115139,mnV70SGVk4s,18.29.05,2018-05-28T10:24:03.000Z,383272,2150,159,341,FALSE,FALSE,News & Politics,FR,
331019,5JuiLQBykvA,18.22.03,2018-03-20T10:55:37.000Z,335022,20050,8261,3161,FALSE,FALSE,Music,RU,3:06
37756,382tsQnD32E,18.06.04,2018-04-04T23:58:27.000Z,17969,0,0,18,FALSE,TRUE,Sports,CA,
195080,hDprj6M1b2c,18.02.01,2018-01-01T08:11:59.000Z,23076,0,0,0,TRUE,TRUE,Education,IN,10:35
68767,miKBXSCb9XA,17.20.11,2017-11-19T10:26:57.000Z,6934,352,20,50,FALSE,FALSE,Sports,DE,10:41
249348,g2jKKU2oh1k,18.28.04,2018-04-25T11:57:38.000Z,270168,1872,152,949,FALSE,FALSE,Film & Animation,KR,7:20
329816,VnSOZ4pWuj8,18.09.06,2018-06-08T21:12:00.000Z,14063,764,59,137,FALSE,FALSE,Howto & Style,RU,15:00
253659,aBefE9RAIz8,17.30.11,2017-11-30T01:09:58.000Z,899247,103767,15573,27193,FALSE,FALSE,Entertainment,MX,3:00
327684,VO_B1-ektLg,17.17.11,2017-11-16T17:00:01.000Z,75406,581,120,264,FALSE,FALSE,Shows,RU,
321463,XElfB6jGm-s,18.19.04,2018-04-17T15:00:25.000Z,1851476,0,0,5396,FALSE,TRUE,News & Politics,RU,
32616,N_Hg47B6NWk,18.31.03,2018-03-30T15:27:57.000Z,16742,37,12,40,FALSE,FALSE,Film & Animation,CA,
67976,sfIZYEX6na4,18.05.01,2018-01-04T10:30:02.000Z,513092,18233,263,1097,FALSE,FALSE,Autos & Vehicles,DE,22:36
235519,TLhzN1Swia8,18.24.04,2018-04-21T11:40:34.000Z,105372,4230,94,2055,FALSE,FALSE,Comedy,KR,21:09
331736,5rMb49pGDto,18.11.06,2018-06-09T14:43:31.000Z,291819,23388,1904,2199,FALSE,FALSE,Music,RU,3:21
48405,BHyJtYOq_1M,18.27.02,2018-02-26T12:42:35.000Z,5361,320,12,44,FALSE,FALSE,Entertainment,DE,
299096,aEFCUtv0DF0,18.11.03,2018-03-07T13:54:18.000Z,7233720,115216,17297,11101,FALSE,FALSE,People & Blogs,RU,5:53
36099,rBWhi5da-io,17.08.12,2017-12-06T18:28:20.000Z,767222,22762,1054,1576,FALSE,FALSE,Sports,CA,12:05
265010,b7b0492p8RM,18.28.05,2018-05-27T12:00:01.000Z,30586,895,28,91,FALSE,FALSE,Entertainment,MX,
90006,A93o-EIsILc,18.25.05,2018-05-24T20:35:00.000Z,30504,214,22,42,FALSE,FALSE,Entertainment,FR,21:18
297429,2lXnEFASptY,18.06.02,2018-02-05T05:56:57.000Z,233190,1501,1342,372,FALSE,FALSE,People & Blogs,RU,1:00
218796,vdbfek92lHw,17.22.11,2017-11-20T05:07:35.000Z,23569,566,5,85,FALSE,FALSE,People & Blogs,KR,4:28
312142,grdJ4EQ0W50,18.22.03,2018-03-21T20:58:06.000Z,280809,17905,476,7480,FALSE,FALSE,Comedy,RU,18:04
260195,RbmtrA-ZTMQ,18.12.03,2018-03-11T18:54:07.000Z,15987,324,15,20,FALSE,FALSE,Entertainment,MX,
109671,XLOUR4rnpuE,18.28.04,2018-04-26T15:05:34.000Z,21592,1919,22,182,FALSE,FALSE,Howto & Style,FR,14:08
112945,QqhNUch8Zm8,18.25.01,2018-01-24T17:30:00.000Z,7515,306,10,109,FALSE,FALSE,News & Politics,FR,
267419,noIvFvlejOw,17.17.12,2017-12-15T11:18:29.000Z,152277,173,65,19,FALSE,FALSE,People & Blogs,MX,
265459,nw99QQz3qR4,18.04.06,2018-06-03T16:00:16.000Z,293912,23063,1690,5030,FALSE,FALSE,Entertainment,MX,3:33
121029,hQzrsdwFUgY,18.19.05,2018-05-15T16:00:13.000Z,295578,16344,417,726,FALSE,FALSE,Music,FR,3:22
37889,Bn1mBRcQ9Og,18.22.04,2018-04-21T01:21:15.000Z,10873,240,2,42,FALSE,FALSE,Sports,CA,10:36
97151,0FDIJpw25Fg,17.22.11,2017-11-21T17:21:36.000Z,64729,2053,27,74,FALSE,FALSE,Sports,FR,
15993,48Y4F3Q8D20,18.28.03,2018-03-27T15:00:00.000Z,75476,859,26,98,FALSE,FALSE,Entertainment,CA,14:40
218494,gjUSs3Jd4hM,17.15.11,2017-11-13T12:00:02.000Z,38763,1150,21,252,FALSE,FALSE,People & Blogs,KR,6:25
94936,auvgNIxhK54,18.18.05,2018-05-16T21:07:33.000Z,36844,1664,676,1346,FALSE,FALSE,Comedy,FR,3:08
93414,SG5fnt4vFsU,18.24.02,2018-02-22T17:40:51.000Z,84115,1544,37,70,FALSE,FALSE,Comedy,FR,5:52
271989,gUjQbrdSQPw,18.31.03,2018-03-30T23:23:46.000Z,10589,1168,55,313,FALSE,FALSE,People & Blogs,MX,1:40
255674,tRWDnxlBXaU,17.30.12,2017-12-29T19:41:04.000Z,8934,36,9,21,FALSE,FALSE,Entertainment,MX,2:37
58358,9DqoL35Lspo,18.25.05,2018-05-23T10:36:47.000Z,305455,25359,126,868,FALSE,FALSE,Comedy,DE,2:55
303852,FA2LD8114Uw,17.07.12,2017-12-05T09:32:07.000Z,335287,14238,1743,1936,FALSE,FALSE,Entertainment,RU,36:52:00
115438,VgtrPFkXQtQ,17.19.11,2017-11-16T15:29:56.000Z,528299,7972,171,292,FALSE,FALSE,Film & Animation,FR,1:39
112439,bDMlmCECqyc,17.28.12,2017-12-27T22:00:15.000Z,3433,216,611,12,FALSE,FALSE,News & Politics,FR,
117610,NEisKZNhcb0,17.19.11,2017-11-17T17:00:04.000Z,18606,789,1,35,FALSE,FALSE,Music,FR,1:10
207566,NcETN2ZR27M,18.27.02,2018-02-26T04:23:02.000Z,32116,451,40,50,FALSE,FALSE,Entertainment,JP,
71220,77G4cebkwcs,18.30.05,2018-05-28T16:25:23.000Z,213673,6133,393,1394,FALSE,FALSE,Sports,DE,3:43
