,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_title,Country,duration
279779,BbNbi2Xwx2U,18.04.06,2018-06-03T23:00:01.000Z,36714,4868,43,834,False,False,Howto & Style,MX,14:15
64379,ueQiG7Q6V68,18.05.05,2018-05-04T16:00:09.000Z,6573,722,6,30,False,False,People & Blogs,DE,4:20
280654,YtBdXUECh5o,17.31.12,2017-12-30T17:26:55.000Z,109600,12408,451,2393,False,False,Music,MX,3:07
302181,it9QeeA72Lg,18.19.05,2018-05-17T13:16:25.000Z,31765,3712,26,1259,False,False,People & Blogs,RU,8:07
208535,r9DNEOEFOo8,18.19.03,2018-03-18T15:30:13.000Z,23130,0,0,0,True,True,Entertainment,JP,0:15
243404,S85_lpheE-o,18.26.03,2018-03-24T11:00:04.000Z,360651,4487,73,671,False,False,Entertainment,KR,13:28
105933,MMcZ4mvl_-I,18.04.05,2018-05-03T16:41:00.000Z,27970,1905,204,370,False,False,People & Blogs,FR,9:08
366915,kJzSzGbfc0k,18.14.05,2018-04-24T18:23:06.000Z,1844008,61389,2325,6088,False,False,Education,US,13:38
194363,_a32vhMjad8,18.02.01,2017-12-30T10:19:26.000Z,337918,27884,1174,4896,False,False,Science & Technology,IN,0:06
44311,0P-U4JIgGzQ,17.31.12,2017-12-30T11:00:00.000Z,4121,664,3,69,False,False,Entertainment,DE,1:57
53674,GqgOfqHGBBk,18.17.05,2018-05-16T13:00:47.000Z,345840,5485,432,380,False,False,Entertainment,DE,0:52
263905,rjatMt6LktU,18.12.05,2018-05-10T23:03:32.000Z,47873,5997,107,350,False,False,Entertainment,MX,7:39
269046,s0kvJT6TUGs,18.24.01,2018-01-23T12:08:24.000Z,29838,248,12,53,False,False,People & Blogs,MX,4:07
173370,KFw4bSFre9A,18.24.01,2018-01-22T22:06:45.000Z,60379,313,29,9,False,False,Entertainment,IN,0:06
100525,eYJOIIaOzic,18.10.05,2018-05-09T14:56:55.000Z,1995,155,5,66,False,False,Sports,FR,10:17
170767,nhpPxcJ2RQA,17.22.12,2017-12-21T16:18:20.000Z,82775,324,68,36,False,False,Entertainment,IN,22:00
82035,Oh-YjLRhkoo,17.29.11,2017-11-27T16:00:04.000Z,361805,21452,521,985,False,False,Entertainment,FR,2:25
222796,fCJWRWGp0bI,18.14.03,2018-03-09T14:47:49.000Z,143053,1209,84,146,False,False,People & Blogs,KR,0:04
254649,aGxtef5tTl4,17.16.12,2017-12-15T22:36:23.000Z,110891,12506,262,1991,False,False,Entertainment,MX,7:09
361690,IlkBLwl4aBM,18.23.03,2018-03-22T04:15:44.000Z,4321512,598021,2990,54873,False,False,Music,US,0:06
84595,yv9tt-nrvPM,18.23.01,2018-01-21T23:08:24.000Z,135195,822,122,157,False,False,Entertainment,FR,0:06
48177,kgckz5vVdoY,18.24.02,2018-02-23T09:57:23.000Z,4731,48,2,9,False,False,Entertainment,DE,17:04
74644,2JU2ADhD_9s,18.26.02,2018-02-25T19:00:00.000Z,20891,1065,22,53,False,False,News & Politics,DE,0:56
237427,Jn7rmGswb28,18.16.04,2018-04-14T06:00:03.000Z,1181768,186947,322,12054,False,False,Music,KR,12:33
196413,48mhsixjAKA,18.23.02,2018-02-22T08:30:00.000Z,955519,10809,943,783,False,False,Howto & Style,IN,0:06
312685,M2mMpYZH-JA,18.04.05,2018-05-03T16:58:18.000Z,5512,116,2,1,False,False,Comedy,RU,0:25
285821,aT3Co7DitK0,17.15.12,2017-12-15T01:52:42.000Z,430914,4738,535,1169,False,False,Sports,MX,1:19:57
110150,PStvIRCJWU4,18.14.06,2018-06-13T10:35:13.000Z,29933,626,57,77,False,False,Howto & Style,FR,0:06
9653,GucsPYIZLn4,17.18.12,2017-12-16T16:00:01.000Z,104576,129,46,172,False,False,Entertainment,CA,0:06
111289,aXf_h6SwRgg,18.23.02,2018-02-22T22:24:43.000Z,2766,135,7,44,False,False,Autos & Vehicles,FR,3:58
366065,-p2lhxUqMMQ,18.02.02,2018-01-27T18:30:12.000Z,398058,17874,257,1831,False,False,Education,US,0:06
70418,VKlbI887MRc,18.30.03,2018-03-28T05:35:31.000Z,742940,12984,247,926,False,False,Sports,DE,6:20
98295,5wYbcCk94r0,18.20.01,2018-01-19T11:46:14.000Z,47026,253,11,58,False,False,Sports,FR,0:04
230481,Z0Qwon7dRJY,18.03.04,2018-04-01T12:27:58.000Z,93134,184,40,86,False,False,News & Politics,KR,1:31
105158,FSmOOZ3_T-Y,18.01.04,2018-03-31T21:16:20.000Z,15540,146,20,92,False,False,People & Blogs,FR,29:59
11901,X3RDD7jkucg,18.24.01,2018-01-23T16:56:27.000Z,20107,37,6,14,False,False,Entertainment,CA,41:14
96167,h-kYAt30v5U,18.08.02,2018-02-07T17:30:02.000Z,39313,2861,46,154,False,False,Gaming,FR,0:04
279218,pnZSs1z-d1U,18.04.04,2018-04-04T00:31:05.000Z,158936,14727,182,2031,False,False,Howto & Style,MX,0:06
78241,Vu403ZAEtxE,18.27.05,2018-05-25T18:15:02.000Z,33078,1414,29,59,False,False,Music,DE,3:45
200593,guJnFY1R4I0,18.02.04,2018-03-31T15:00:28.000Z,407498,4362,160,822,False,False,Science & Technology,JP,1:45
269199,BtLMjjhBGsg,18.27.01,2018-01-27T03:00:04.000Z,5369,590,7,44,False,False,People & Blogs,MX,0:06
77675,sh_Uhe7Ybe8,18.16.04,2018-04-14T19:55:50.000Z,671304,27060,913,1674,False,False,Music,DE,4:09
107074,POK_Iw4m3fY,17.26.11,2017-11-24T16:51:11.000Z,37336,4337,26,358,False,False,Education,FR,0:06
332632,bAHAwesTLB4,17.20.12,2017-12-14T15:00:21.000Z,890843,445,44,44,False,False,People & Blogs,US,0:06
114188,VAaF3QUSwkc,18.05.04,2018-04-04T19:06:43.000Z,2986,276,5,98,False,False,News & Politics,FR,55:00
98034,uzwIsdYr7iI,18.08.01,2018-01-07T15:57:14.000Z,47979,6208,77,686,False,False,Sports,FR,17:23
254232,Pi2VlhVsfcE,17.10.12,2017-12-09T18:05:42.000Z,201519,5194,105,29,False,False,Entertainment,MX,0:06
253112,1ZFPpY5rxXs,17.21.11,2017-11-20T14:00:01.000Z,92926,1000,136,382,False,False,Entertainment,MX,0:06
182299,5ocgxI9ffKk,18.21.05,2018-05-19T15:45:00.000Z,400876,1490,390,250,False,False,Entertainment,IN,0:06
94137,eQYHLQiI4T4,18.03.04,2018-04-02T14:00:04.000Z,166550,5825,34,174,False,False,Comedy,FR,0:05
121993,L99Bi097wak,17.16.11,2017-11-05T09:33:44.000Z,81157,2494,97,120,False,False,Howto & Style,GB,0:06
112928,oNEng_xE2FI,18.24.01,2018-01-23T17:41:21.000Z,4409,3,6,3,False,False,News & Politics,FR,1:23
147578,xeCSGweXykQ,18.23.01,2018-01-17T01:31:51.000Z,57359,518,15,365,False,False,Sports,GB,0:41
69962,sAzacCkvku4,18.23.02,2018-02-22T12:30:13.000Z,3259,92,7,31,False,False,Sports,DE,14:20
232405,hwiNysvUMZE,18.29.05,2018-05-28T05:00:03.000Z,94160,3917,142,475,False,False,News & Politics,KR,26:35
53328,4DpSDN4CZbs,18.12.05,2018-05-11T13:16:43.000Z,6643,289,15,75,False,False,Entertainment,DE,4:11
356254,pk0xdl0rRFg,17.23.12,2017-12-21T19:00:23.000Z,540919,25181,682,2745,False,False,Sports,US,0:04
183057,551oGsGHoQQ,18.30.05,2018-05-29T16:30:01.000Z,318041,1742,410,142,False,False,Entertainment,IN,0:06
45322,UrqcjYOzLSA,18.16.01,2018-01-15T14:00:03.000Z,97092,4957,231,749,False,False,Entertainment,DE,0:06
359249,oPM3jxnoqhk,17.19.12,2017-12-12T15:00:03.000Z,506547,17801,531,1182,False,False,Music,US,4:18
43270,bexhmFHcaZY,17.18.12,2017-12-17T14:00:04.000Z,38545,1383,98,1382,False,False,Entertainment,DE,12:30
246924,Adx10V3Su6g,17.24.11,2017-11-21T13:42:19.000Z,93590,5026,18,954,False,False,Pets & Animals,KR,5:44
238457,Ck2o5KhU5os,17.26.11,2017-11-24T09:41:44.000Z,25424,572,21,32,False,False,Entertainment,KR,7:31
52473,xibuwt40F4U,18.01.05,2018-04-28T16:30:01.000Z,403376,5718,507,1214,False,False,Entertainment,DE,0:06
105159,Vsa8i3mWIuM,18.01.04,2018-03-31T17:48:20.000Z,21708,978,42,0,True,False,People & Blogs,FR,32:22
323511,iKo5pgVVaOo,18.19.05,2018-05-18T07:00:02.000Z,20846,1626,47,162,False,False,Pets & Animals,RU,11:39
108393,BkByHgnZcck,18.04.01,2018-01-03T17:00:00.000Z,3710,135,13,46,False,False,Howto & Style,FR,15:19
105777,8_LWxFFtPVk,18.29.04,2018-04-28T09:44:18.000Z,30375,42,79,72,False,False,People & Blogs,FR,2:17
303741,o3kqTfjLZJY,17.03.12,2017-12-02T07:05:23.000Z,82432,685,186,1042,False,False,Entertainment,RU,19:12
195423,vA2VDUeWiqQ,18.23.02,2018-02-22T05:30:00.000Z,14621,488,15,274,False,False,Education,IN,8:05
16740,iQhNuTai_f0,18.15.04,2018-04-14T15:48:54.000Z,37204,52,19,37,False,False,Entertainment,CA,1:23:11
96024,aoidgWyvg9g,18.20.01,2018-01-18T16:03:21.000Z,26878,0,0,453,False,True,Gaming,FR,0:45
277723,_XuNSGvA3L0,17.05.12,2017-12-03T15:00:02.000Z,985681,22780,1000,2496,False,False,Howto & Style,MX,0:06
300921,9AdiZYiMigA,18.23.04,2018-04-22T03:00:00.000Z,422751,6574,1056,1263,False,False,People & Blogs,RU,10:13
96277,EpKoplz6wTI,18.21.02,2018-02-20T14:48:43.000Z,2977,368,11,139,False,False,Gaming,FR,2:09
240165,ybSXhkWeBnQ,18.07.01,2018-01-05T15:30:03.000Z,530263,3441,391,879,False,False,Entertainment,KR,42:24
297457,6vsgrzcrd-I,18.06.02,2018-02-05T04:00:01.000Z,25406,760,27,42,False,False,People & Blogs,RU,2:12
102934,eENhhV5UZIw,18.14.01,2018-01-13T11:00:35.000Z,31535,1861,90,207,False,False,People & Blogs,FR,11:14
78764,_Vddrcl69D0,17.13.12,2017-12-11T13:03:04.000Z,91015,4394,321,440,False,False,Gaming,DE,11:34
85504,FDVcvYTitsk,18.12.02,2018-02-11T14:23:28.000Z,11315,41,4,11,False,False,Entertainment,FR,2:38
178065,fb7DPhNbFc0,18.27.03,2018-03-25T01:51:52.000Z,1705253,5536,2092,433,False,False,Entertainment,IN,2:56
85671,vNMlAEYSKuQ,18.16.02,2018-02-15T11:00:03.000Z,69420,3888,216,697,False,False,Entertainment,FR,32:29
115016,nu58MHPCFCM,18.22.05,2018-05-19T17:48:25.000Z,728744,6526,462,0,True,False,News & Politics,FR,4:19
59582,R6DKdXEuBz8,17.17.11,2017-11-16T14:46:16.000Z,259829,3597,103,452,False,False,People & Blogs,DE,0:49
67157,Y7kWD6HPPDo,18.15.04,2018-04-14T18:55:41.000Z,171821,1698,99,89,False,False,Film & Animation,DE,0:59
338130,6ZkZ7pSD2mw,18.15.01,2018-01-12T22:44:25.000Z,3046,6,3,2,False,False,Entertainment,US,0:46
292334,i9hgpeCsgiM,18.25.03,2018-03-24T19:08:41.000Z,16977,697,7,162,False,False,Gaming,MX,23:45
112053,rT0X7GsUvAw,17.07.12,2017-12-06T03:20:54.000Z,75134,0,0,0,True,True,News & Politics,FR,3:28
232063,uyXw32UbTf8,18.21.05,2018-05-20T05:48:17.000Z,38303,0,0,534,False,True,News & Politics,KR,22:17
102398,Ir7HQTGSoP8,17.24.12,2017-12-23T15:01:12.000Z,26842,370,26,165,False,False,People & Blogs,FR,26:36
279870,zvZkuolTwyk,18.13.06,2018-06-12T23:00:08.000Z,96447,2848,178,201,False,False,Howto & Style,MX,15:04
295129,Bik8vXiH7Do,17.26.12,2017-12-26T03:49:52.000Z,17077,0,1,0,False,False,People & Blogs,RU,0:11
272929,18gfcbUQLZE,18.30.04,2018-04-23T17:51:04.000Z,17477,217,10,65,False,False,People & Blogs,MX,16:33
10175,Ist53IOQhzM,17.26.12,2017-12-24T16:00:04.000Z,68741,0,0,151,False,True,Entertainment,CA,42:50
313986,U_ptCNkyTpQ,18.15.05,2018-05-14T20:36:53.000Z,7143,727,7,96,False,False,Education,RU,23:34
36344,RBllnpr5qDA,17.29.12,2017-12-28T06:37:10.000Z,222605,7931,56,582,False,False,Sports,CA,1:57
313299,C9MNRXEw1qs,18.13.06,2018-06-12T04:26:25.000Z,329654,4496,86,358,False,False,Comedy,RU,5:12
239146,VHQWys_A2Oc,17.12.12,2017-12-09T13:00:04.000Z,41196,104,5,8,False,False,Entertainment,KR,10:19
48478,fCbYMa_a85E,18.28.02,2018-02-27T17:00:03.000Z,491985,2503,752,200,False,False,Entertainment,DE,19:31
175382,HOQVqZuU7Xc,18.19.02,2018-02-17T16:52:54.000Z,302267,402,150,17,False,False,Entertainment,IN,1:13
253954,NeAHbupo9eg,17.05.12,2017-12-04T17:00:03.000Z,35126,1203,50,392,False,False,Entertainment,MX,0:04
86671,hwrppUhC_cY,18.08.03,2018-03-06T20:54:29.000Z,362365,3615,441,943,False,False,Entertainment,FR,33:16
190015,dbYVURhZZSs,18.03.04,2018-03-30T11:30:01.000Z,944845,6992,1308,813,False,False,Music,IN,1:03:30
75405,RVM-0fAYA54,18.20.04,2018-04-19T06:56:04.000Z,4889,88,5,33,False,False,News & Politics,DE,2:08
213280,Tk6JIaUDSG8,18.19.04,2018-04-18T07:49:27.000Z,8250,282,3,39,False,False,Howto & Style,JP,17:11
301535,BSIoIUpkuWI,18.05.05,2018-05-04T13:30:15.000Z,43370,2925,34,564,False,False,People & Blogs,RU,11:14
208573,ChJ_TNFdQWY,18.20.03,2018-03-19T05:58:54.000Z,20951,0,0,0,True,True,Entertainment,JP,0:30
274491,04v7fFTvGYA,17.29.11,2017-11-27T17:25:00.000Z,19238,546,23,92,False,False,News & Politics,MX,11:35
167868,RZ54XSb_4oU,17.17.11,2017-11-15T16:00:03.000Z,173003,912,154,56,False,False,Entertainment,IN,19:39
105502,8F4J18oyUqM,18.19.04,2018-04-18T20:10:44.000Z,3935,164,8,24,False,False,People & Blogs,FR,6:28
67763,7X3VdnQjpQk,18.10.06,2018-06-09T19:27:11.000Z,176445,1994,136,826,False,False,Film & Animation,DE,25:15
302404,RV9M4FQ8ao4,18.25.05,2018-05-24T13:49:34.000Z,158623,11032,585,2364,False,False,People & Blogs,RU,5:28
306635,HwrSsgyn5aM,18.20.03,2018-03-19T17:56:23.000Z,30011,85,7,0,True,False,Entertainment,RU,40:25
364621,NVe6fC4Af-w,17.17.12,2017-12-14T14:00:01.000Z,1088527,35224,304,3813,False,False,Pets & Animals,US,0:06
18818,5_k2-Y0QR90,18.16.05,2018-05-15T11:09:44.000Z,105784,717,33,76,False,False,Entertainment,CA,0:06
278092,pp9VRqSlO2I,17.30.12,2017-12-29T15:30:01.000Z,57690,6124,50,333,False,False,Howto & Style,MX,5:28
269164,9eKKhLhn1EM,18.26.01,2018-01-24T00:57:41.000Z,1033344,52047,1336,3061,False,False,People & Blogs,MX,0:06
39523,xykPzNGFki4,18.19.03,2018-03-18T14:00:03.000Z,9286,138,7,22,False,False,Autos & Vehicles,CA,21:55
301399,4O9P6yy_Bq8,18.02.05,2018-05-01T12:33:43.000Z,14553,1047,32,89,False,False,People & Blogs,RU,9:59
66310,fmFVf-S4t_g,18.22.01,2018-01-20T21:16:20.000Z,869678,6769,279,213,False,False,Film & Animation,DE,0:59
261291,tNHGDlSD7EQ,18.28.03,2018-03-27T12:10:55.000Z,63954,250,128,93,False,False,Entertainment,MX,8:03
77282,-uCzE_xL6_U,18.09.03,2018-03-08T14:00:00.000Z,11161,762,20,41,False,False,Music,DE,3:35
276953,uWbGw28Baec,18.27.05,2018-05-26T12:00:05.000Z,15765,228,24,64,False,False,News & Politics,MX,2:36
90953,6hr9y4_PxSg,18.11.06,2018-06-10T19:16:32.000Z,92531,318,46,24,False,False,Entertainment,FR,0:06
285431,SKKzJzpM3hI,17.01.12,2017-11-30T17:29:17.000Z,817123,41544,530,1163,False,False,Sports,MX,4:36
290078,HTfjzpSLwP0,18.21.03,2018-03-20T18:00:03.000Z,4337,323,8,201,False,False,Film & Animation,MX,16:14
28289,j1ePWI9AAfU,18.20.04,2018-04-19T16:55:48.000Z,328575,3341,567,2183,False,False,People & Blogs,CA,12:13
321659,Xde6t8pm17k,18.25.04,2018-04-24T20:26:12.000Z,2853,24,10,2,False,False,News & Politics,RU,1:09
108658,eqXNHEYgg2Y,18.29.01,2018-01-28T09:00:06.000Z,17548,1473,4,127,False,False,Howto & Style,FR,8:55
179163,59xJ2qxKe8o,18.14.04,2018-04-10T13:33:34.000Z,711414,36864,1584,2358,False,False,Entertainment,IN,5:52
55381,65qZYTOA53c,18.06.06,2018-06-05T19:51:46.000Z,307120,2086,164,354,False,False,Entertainment,DE,2:06
219055,4vG5NeewF6Q,17.29.11,2017-11-27T09:00:00.000Z,76097,4707,12,758,False,False,People & Blogs,KR,4:42
71553,7J1KU_bVipo,17.02.12,2017-11-30T17:00:01.000Z,38678,2896,81,1162,False,False,Howto & Style,DE,11:29
316558,687VPHxwF3g,18.23.01,2018-01-22T12:59:45.000Z,293937,11437,645,1053,False,False,Autos & Vehicles,RU,13:33
301022,DyRRVcu0Eos,18.25.04,2018-04-24T15:14:30.000Z,22261,0,0,55,False,True,People & Blogs,RU,8:46
25066,fDf_SjmQxEg,18.13.06,2018-06-12T10:51:40.000Z,478677,2212,291,200,False,False,News & Politics,CA,11:08:33
297410,7aINcsYEaew,18.05.02,2018-02-04T16:19:34.000Z,78862,8028,151,219,False,False,People & Blogs,RU,2:14
291667,jBHTxCchPc8,17.21.11,2017-11-21T03:00:31.000Z,56935,6000,51,630,False,False,Gaming,MX,8:38
42653,Y7OdFkvwhDo,17.10.12,2017-12-09T16:00:05.000Z,7687,227,6,35,False,False,Entertainment,DE,24:43
188999,GdZsGV83N60,18.08.02,2018-02-05T22:30:01.000Z,281520,1605,324,138,False,False,Music,IN,33:13
20969,v5e4gwDGrNk,17.15.11,2017-11-14T16:42:06.000Z,275726,13083,4637,3290,False,False,News & Politics,CA,9:10
313882,_YsfXziV2oY,18.15.04,2018-04-14T14:55:22.000Z,13249,1108,21,44,False,False,Education,RU,7:32
92765,9J_veRKij44,18.19.01,2018-01-18T17:19:02.000Z,4119,22,4,0,False,False,Comedy,FR,2:56
284941,WkJd-wuTmZk,18.07.06,2018-06-06T16:18:06.000Z,69064,2333,104,299,False,False,Comedy,MX,46:31
41515,_1d9WFw1uKM,17.24.11,2017-11-23T11:00:01.000Z,312362,8011,234,632,False,False,Entertainment,DE,4:45
200605,k89uegMr_ZM,18.22.04,2018-04-21T15:54:47.000Z,26569,0,0,11,False,True,Science & Technology,JP,0:06
121255,jKGYdnKDSmo,18.02.06,2018-05-31T17:48:17.000Z,83303,881,51,27,False,False,Music,FR,0:06
309077,CiprlqR1GJs,18.13.06,2018-06-12T03:45:00.000Z,52496,2512,162,641,False,False,Entertainment,RU,12:14
370164,N-z9PidYH4E,18.21.04,2018-04-05T01:30:02.000Z,1116365,52181,2195,6012,False,False,Howto & Style,US,18:26
307863,Z2qDe0n_XBM,18.09.05,2018-05-07T10:59:27.000Z,994455,50526,20952,7026,False,False,Entertainment,RU,43:11
233921,ANZQk5k6pm4,18.01.06,2018-05-30T11:31:43.000Z,121879,768,39,623,False,False,Sports,KR,0:06
195461,yzr0I4s2qDc,18.04.03,2018-03-03T03:39:47.000Z,29500,0,0,0,True,True,Education,IN,24:04
302436,7aV6vdyzdNw,18.26.05,2018-05-25T21:35:01.000Z,430781,4096,476,691,False,False,People & Blogs,RU,0:06
331539,CSkmtmXvufs,18.26.05,2018-05-24T14:19:01.000Z,677031,15954,3617,2163,False,False,Music,RU,48:58
69932,0Nqx71OuDqo,18.21.02,2018-02-20T19:00:00.000Z,4882,381,552,452,False,False,Sports,DE,26:36
182337,G5huMKdzu0o,18.21.05,2018-05-19T04:30:02.000Z,684010,13446,1051,665,False,False,Entertainment,IN,4:41
266153,8_MFaKfSZUI,17.14.11,2017-11-13T15:24:02.000Z,46645,5500,104,855,False,False,People & Blogs,MX,9:39
323241,_94aPmqi31c,18.17.02,2018-02-16T20:26:47.000Z,8098,832,16,157,False,False,Pets & Animals,RU,17:12
70450,TFpFAgH3N7c,18.01.04,2018-03-31T17:46:27.000Z,2974,80,4,91,False,False,Sports,DE,12:35
195494,ZjPGrYpgwa4,18.09.03,2018-03-08T03:23:36.000Z,35839,2998,46,249,False,False,Education,IN,48:09
215158,Rwsz2eqsHNk,18.23.04,2018-04-22T09:00:05.000Z,139090,1473,263,254,False,False,Sports,JP,26:47
306997,htMvs-5GEn8,18.04.04,2018-04-04T05:37:25.000Z,3870,433,7,111,False,False,Entertainment,RU,7:38
218264,KDv9QQ32Gjw,18.08.06,2018-06-07T10:00:06.000Z,41943,561,88,92,False,False,Gaming,JP,11:54
18377,KAU9c0eX5pA,18.09.05,2018-05-08T12:06:43.000Z,248338,1955,170,403,False,False,Entertainment,CA,2:47
112618,kD0S2xKtVEE,18.05.01,2018-01-04T11:10:43.000Z,4959,63,6,19,False,False,News & Politics,FR,3:22
75780,mv_cwjbTMA4,18.18.05,2018-05-16T14:30:00.000Z,74711,1573,406,177,False,False,News & Politics,DE,0:43
64231,UMzXZ6a0WZ8,18.01.05,2018-04-28T14:58:51.000Z,77018,4944,381,644,False,False,People & Blogs,DE,5:48
181055,EviyR1g7nzc,18.05.05,2018-05-04T06:04:59.000Z,40227,133,8,8,False,False,Entertainment,IN,0:21
97318,b8f2RwTqAC4,17.30.11,2017-11-28T22:49:43.000Z,24806,142,24,61,False,False,Sports,FR,2:06
327190,6tJaOBizGfs,18.15.05,2018-05-08T19:14:01.000Z,5679,408,13,33,False,False,Film & Animation,RU,2:56
365440,qg0GdM60syI,17.14.11,2017-03-31T21:46:53.000Z,773,2,0,0,False,False,Education,US,0:15
40266,UHCRupRer1M,18.11.03,2018-03-10T18:09:12.000Z,116173,2103,529,297,False,False,Education,CA,11:20
71761,YP9pHf7qQCA,17.27.12,2017-12-26T10:30:01.000Z,7938,196,12,7,False,False,Howto & Style,DE,1:52
297193,LS7UixNnQwU,18.01.02,2018-01-30T14:03:21.000Z,6808,705,2080,148,False,False,People & Blogs,RU,12:07
113488,1JSo_ciHIb0,18.27.02,2018-02-24T11:47:12.000Z,314671,2374,1285,1122,False,False,News & Politics,FR,13:41
289094,S2NPXawT9yk,17.31.12,2017-12-31T03:16:41.000Z,11751,1217,29,229,False,False,Autos & Vehicles,MX,5:41
313486,fOepYfsBxQM,17.22.12,2017-12-21T06:50:53.000Z,84686,2414,54,190,False,False,Education,RU,5:32
72837,UewgWtJu8xQ,18.04.05,2018-05-03T07:00:05.000Z,7206,556,9,76,False,False,Howto & Style,DE,23:45
59324,WEZEatnrXAE,18.06.05,2018-05-05T17:17:00.000Z,3710,376,18,71,False,False,Education,DE,0:54
361688,oSZDe6CrfN4,18.22.03,2018-03-08T02:30:01.000Z,1107915,32876,1269,1986,False,False,Music,US,3:58
181394,5sYoZZEFNYA,18.09.05,2018-05-08T11:30:01.000Z,260987,1187,286,378,False,False,Entertainment,IN,23:36
265972,5PGlLkvocpo,18.12.06,2018-06-11T22:55:52.000Z,32047,293,5,7,False,False,Entertainment,MX,0:35
254515,kKPmu0nujno,17.14.12,2017-12-14T02:00:01.000Z,72233,6072,73,1178,False,False,Entertainment,MX,7:25
50715,w205QCc1n-g,18.30.03,2018-03-29T14:00:10.000Z,3209,33,11,4,False,False,Entertainment,DE,0:18
181608,0JB6f5HpCns,18.11.05,2018-05-10T14:18:03.000Z,74647,767,29,88,False,False,Entertainment,IN,0:20
323206,RZcSMMEiCUc,18.06.02,2018-02-06T05:02:20.000Z,4516,498,6,88,False,False,Pets & Animals,RU,7:54
354950,-L4RYm9Tq7I,18.16.02,2018-02-08T14:29:46.000Z,182121,4982,160,1968,False,False,News & Politics,US,12:35
280703,6K_6e8a1E-s,18.03.01,2018-01-02T14:31:10.000Z,27925,273,41,9,False,False,Music,MX,59:57
313224,mE-1jp9RN28,18.08.06,2018-06-07T08:08:28.000Z,168004,3259,280,310,False,False,Comedy,RU,1:22
20370,93OdUoIN35w,18.06.06,2018-06-05T19:01:04.000Z,164996,730,104,85,False,False,Entertainment,CA,0:06
26257,Pv8oQKLpypE,18.06.01,2018-01-05T00:00:17.000Z,189043,11261,77,3852,False,False,People & Blogs,CA,7:16
316572,M_iPhFRChu0,18.25.01,2018-01-24T13:00:26.000Z,259842,13177,1931,1079,False,False,Autos & Vehicles,RU,10:19
111424,VgZ7VJKsTk4,18.28.03,2018-03-27T08:41:38.000Z,6414,170,3,10,False,False,Autos & Vehicles,FR,5:58
228582,6xorTWzHpIw,18.10.02,2018-02-09T14:25:33.000Z,67686,580,72,194,False,False,News & Politics,KR,46:53
57508,b43QavwxRZM,18.16.03,2018-03-14T21:27:56.000Z,225381,942,123,194,False,False,Comedy,DE,2:16:19
113545,TD8rYUaQSXw,18.02.03,2018-03-01T19:17:24.000Z,96029,585,304,158,False,False,News & Politics,FR,17:56
222037,QT09W-t7BfM,18.21.02,2018-02-19T08:00:01.000Z,324297,4874,107,912,False,False,People & Blogs,KR,3:41
91041,E9wAZkSjNLw,18.12.06,2018-06-11T21:01:07.000Z,42923,1126,45,172,False,False,Entertainment,FR,12:57
17006,e2kzGfupQ4k,18.19.04,2018-04-17T10:00:05.000Z,222861,5446,79,582,False,False,Entertainment,CA,9:26
230778,V2cPdu4DzQU,18.17.04,2018-04-14T14:54:05.000Z,155287,673,41,764,False,False,News & Politics,KR,2:40
302094,ctJUWWGPWwg,18.17.05,2018-05-15T08:47:13.000Z,536010,16853,680,4498,False,False,People & Blogs,RU,10:00
108705,B54lU_8iHJU,18.01.02,2018-01-30T16:35:13.000Z,5585,531,7,47,False,False,Howto & Style,FR,2:49
262340,G9ZSE-497Nk,18.19.04,2018-04-18T21:03:01.000Z,114970,476,155,244,False,False,Entertainment,MX,2:26
305764,Vb5llGPb-A8,18.16.02,2018-02-15T12:49:33.000Z,318263,35764,521,5432,False,False,Entertainment,RU,24:08
189382,w5YunG1wilA,18.27.02,2018-02-23T06:34:41.000Z,9181013,126619,18393,7440,False,False,Music,IN,2:51
240123,CDueixKDFwY,18.06.01,2018-01-05T01:00:00.000Z,100708,249,27,29,False,False,Entertainment,KR,6:08
302522,aHlXdFtoB1o,18.28.05,2018-05-27T05:00:01.000Z,51873,145,93,30,False,False,People & Blogs,RU,1:27
211528,QULglP1etJo,18.24.05,2018-05-23T15:42:23.000Z,57941,2962,72,18,False,False,Entertainment,JP,1:03:36
209372,nx6Lkphzc9o,18.06.04,2018-04-05T10:10:32.000Z,228387,25369,112,2595,False,False,Entertainment,JP,3:27
218000,orspqaqSF7s,18.29.04,2018-04-18T03:00:35.000Z,8506,11,8,2,False,False,Gaming,JP,0:25
98082,dIF-_zR9D34,18.09.01,2018-01-08T17:56:56.000Z,85988,3860,56,372,False,False,Sports,FR,2:11
367428,aobdrJr6UaE,17.01.12,2017-11-25T20:30:00.000Z,123804,4136,463,519,False,False,Howto & Style,US,7:31
168992,yp7y3lKtyco,17.01.12,2017-11-29T16:15:55.000Z,249710,582,191,148,False,False,Entertainment,IN,20:25
208323,erh1BPYyUiU,18.14.03,2018-03-12T06:35:00.000Z,13047,321,19,298,False,False,Entertainment,JP,5:11
106455,RHigw88y7JM,18.24.05,2018-05-23T14:07:05.000Z,14925,925,16,23,False,False,People & Blogs,FR,4:32
297711,vgJbli4xMh4,18.11.02,2018-02-10T17:39:57.000Z,8144,241,61,176,False,False,People & Blogs,RU,20:45
